Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal)
,01/19/2025,23.33,LH-900,7100,7220,7175
,01/22/2025,154.13,LH-900,7075,7200,7175
,01/23/2025,149.68,LH-900,7075,7190,7150
,01/24/2025,150.29,LH-900,7100,7200,7150
,01/25/2025,100.44,LH-900,7050,7150,7100
,01/27/2025,140.05,LH-900,7000,7100,7050
,01/29/2025,102.08,LH-900,7000,7050,7000
,01/30/2025,106.48,LH-900,6950,7050,7000
,01/31/2025,81.46,LH-900,6950,7050,7030
Nandurbar,01-02-2025,211.3,Other,6800,7050,7050
Narkhed,01-01-2025,311.8,Other,7400,7462,7420
,01-02-2025,213.8,Other,7400,7450,7420
,01-03-2025,280.5,Other,7400,7453,7420
,01-09-2025,170,Other,7400,7440,7420
,01-10-2025,97.5,Other,7420,7440,7430
,01/16/2025,44.9,Other,7400,7440,7420
,01/17/2025,100,Other,7400,7440,7420
,01/23/2025,78.2,Other,7400,7420,7410
,01/24/2025,96.9,Other,7400,7420,7410
,01/25/2025,222.8,Other,7400,7420,7410
,01/27/2025,223.7,Other,7400,7420,7410
,01/28/2025,226.9,Other,7400,7420,7410
,01/29/2025,158.1,Other,7400,7426,7415
,01/30/2025,122,Other,7400,7420,7410
Ner Parasopant,01-01-2025,1.2,Desi,6700,6700,6700
,01-02-2025,1.4,Desi,6800,6800,6800
,01-03-2025,1.5,Desi,6800,6800,6800
,01-07-2025,3.1,Desi,6900,6900,6900
,01-08-2025,2.7,Desi,6900,6900,6900
,01-10-2025,3.4,Desi,6900,6900,6900
,01-11-2025,1.9,Desi,6800,6800,6800
,01/13/2025,3.7,Desi,6850,6850,6850
,01/15/2025,1.2,Desi,6900,6900,6900
,01/16/2025,1.2,Desi,6900,6900,6900
,01/17/2025,0.6,Desi,6800,6800,6800
,01/18/2025,0.6,Desi,6800,6800,6800
,01/20/2025,2.2,Desi,6900,6900,6900
,01/21/2025,2.2,Desi,6900,6900,6900
,01/22/2025,2.5,Desi,6900,6900,6900
,01/23/2025,1.8,Desi,6800,6800,6800
,01/24/2025,2,Desi,6900,6900,6900
,01/25/2025,1.9,Desi,6800,6800,6800
,01/27/2025,3.3,Desi,6800,6800,6800
,01/28/2025,4.1,Desi,6700,6700,6700
,01/30/2025,2.2,Desi,6300,6300,6300
,01/31/2025,4.8,Desi,6800,6900,6866
Om Chaitanya Multistate Agro,01-03-2025,0.87,Other,6300,6600,6500
Purpose CoOp Society,,,,,,
,01-04-2025,0.4,Other,6300,6700,6500
,01-05-2025,1.07,Other,6300,6600,6500
,01-06-2025,0.15,Other,6200,6300,6200
,01-07-2025,0.33,Other,6200,6500,6300
,01-10-2025,0.05,Other,6200,6500,6200
,01-11-2025,0.68,Other,6200,6500,6300
,01-12-2025,0.1,Other,6200,6200,6200
,01/15/2025,0.12,Other,6000,6500,6200
,01/18/2025,0.16,Other,6000,6000,6000
Pandhakawada,01-01-2025,886.4,Other,6600,7471,7172
,01-02-2025,903,Other,6600,7471,7170
,01-03-2025,932.2,Other,6600,7471,7172
,01-04-2025,60,Other,6600,7471,7172
,01-09-2025,312,Other,6600,7421,7272
,01-10-2025,326.1,Other,6600,7421,7272
,01-11-2025,70.2,Other,6600,7125,7050
,01/13/2025,281.7,Other,6600,7421,7272
,01/14/2025,56.7,Other,6600,7421,7272
,01/15/2025,39,Other,6600,7421,7272
,01/16/2025,194.2,Other,6600,7421,7272
,01/18/2025,54.9,Other,6600,7200,7100
,01/22/2025,323.8,Other,6600,7421,7272
,01/23/2025,475.6,Other,7122,7421,7272
,01/24/2025,566.4,Other,7122,7421,7272
,01/27/2025,690.5,Other,6600,7421,7272
,01/28/2025,562.8,Other,6600,7421,7272
,01/29/2025,661.1,Other,6500,7421,7272
,01/30/2025,894.3,Other,6600,7421,7272
,01/31/2025,307.1,Other,6600,7421,7272
Parshiwani,01-01-2025,215.2,"H-4(A)
27mm FIne",7050,7125,7080
,01-02-2025,188.2,"H-4(A)
27mm FIne",6950,7150,7125
,01-03-2025,247.2,"H-4(A)
27mm FIne",7050,7150,7125
,01-04-2025,236.1,"H-4(A)
27mm FIne",7100,7150,7125
,01-06-2025,182.9,"H-4(A)
27mm FIne",7100,7200,7150
,01-07-2025,316.2,"H-4(A)
27mm FIne",7100,7200,7160
,01-08-2025,156.6,"H-4(A)
27mm FIne",7150,7250,7200
,01-09-2025,268.6,"H-4(A)
27mm FIne",7150,7250,7200
,01-10-2025,194.8,"H-4(A)
27mm FIne",7150,7250,7220
,01-11-2025,45.8,"H-4(A)
27mm FIne",7115,7250,7215
,01/13/2025,309.1,"H-4(A)
27mm FIne",7150,7250,7220
,01/14/2025,278.4,"H-4(A)
27mm FIne",7150,7250,7225
,01/15/2025,154.9,"H-4(A)
27mm FIne",7175,7275,7250
,01/16/2025,186,"H-4(A)
27mm FIne",7100,7275,7225
,01/17/2025,157.7,"H-4(A)
27mm FIne",7000,7275,7210
,01/18/2025,157.7,"H-4(A)
27mm FIne",7150,7250,7215
,01/20/2025,236.5,"H-4(A)
27mm FIne",7150,7250,7200
,01/21/2025,257.7,"H-4(A)
27mm FIne",7150,7275,7230
,01/23/2025,242.8,Other,7100,7275,7230
,01/24/2025,185.2,Other,7100,7250,7200
,01/25/2025,205,Other,7000,7150,7100
,01/27/2025,137.6,Other,6950,7100,7050
,01/28/2025,137.5,Other,6950,7075,7030
,01/29/2025,113.6,Other,6850,7100,7050
,01/30/2025,125.2,Other,6950,7100,7040
,01/31/2025,110.6,Other,6950,7050,7020
Pathardi,01-01-2025,35,N-44,6300,6800,6500
,01-04-2025,18,N-44,6200,6800,6600
,01/15/2025,60,N-44,6800,7200,7050
,01/22/2025,60,N-44,7000,7100,7050
Pulgaon,01-01-2025,703,Other,6850,7471,7200
,01-02-2025,210,Other,6800,7180,7050
,01-03-2025,97.5,Other,6800,7225,7075
,01-04-2025,118.5,Other,6800,7255,7100
,01-06-2025,185,Other,6900,7351,7150
,01-07-2025,239,Other,6925,7400,7200
,01-08-2025,225,Other,7000,7390,7200
,01-09-2025,305,Other,6975,7361,7200
,01-10-2025,235,Other,6900,7361,7175
,01-11-2025,197,Other,6900,7341,7180
,01/13/2025,115,Other,6705,7365,7225
,01/14/2025,262,Other,6900,7310,7200
,01/15/2025,145,Other,6800,7311,7200
,01/16/2025,305,Other,6800,7301,7165
Ralegaon,01-01-2025,800,Other,6800,7471,7070
,01-02-2025,1300,Other,6900,7471,7070
,01-03-2025,1000,Other,6900,7471,7060
,01-04-2025,400,Other,7000,7230,7150
,01-06-2025,1100,Other,7000,7421,7330
,01-07-2025,1300,Other,7000,7421,7250
,01-09-2025,1200,Other,7000,7421,7200
,01-10-2025,1050,Other,6900,7421,7200
,01-11-2025,750,Other,7000,7421,7150
,01/13/2025,450,Other,7000,7421,7250
,01/14/2025,500,Other,7000,7421,7250
,01/15/2025,1200,Other,6950,7421,7250
,01/16/2025,1000,Other,6950,7421,7250
,01/17/2025,950,Other,6900,7421,7200
,01/18/2025,800,Other,7000,7421,7200
,01/20/2025,950,Other,7000,7421,7240
,01/22/2025,800,Other,7000,7421,7200
,01/23/2025,900,Other,7000,7421,7200
,01/24/2025,600,Other,7000,7421,7200
,01/25/2025,620,Other,6900,7235,7180
,01/27/2025,820,Other,6900,7421,7150
,01/28/2025,800,Other,6900,7421,7150
,01/30/2025,830,Other,7000,7421,7150
,01/31/2025,1020,Other,7000,7421,7150
Samudrapur,01-08-2025,282.1,Other,7000,7421,7300
,01-09-2025,291.4,Other,7000,7421,7200
,01-10-2025,303.4,Other,7000,7421,7250
,01-11-2025,158.2,Other,7000,7300,7050
,01/13/2025,345,Other,7000,7421,7200
,01/14/2025,153.1,Other,7000,7300,7050
,01/15/2025,309,Other,6900,7421,7200
,01/16/2025,275.5,Other,7000,7421,7200
,01/17/2025,312.2,Other,6850,7421,7200
,01/18/2025,90.9,Other,6900,7275,7100
,01/22/2025,454.8,Other,7000,7421,7200
,01/23/2025,462.1,Other,7000,7421,7200
,01/24/2025,495.8,Other,6800,7421,7150
,01/27/2025,477.3,Other,6800,7421,7200
,01/30/2025,651.1,Other,6750,7421,7121
,01/31/2025,671.9,Other,6700,7421,7122
Savner,01-01-2025,360,Other,7050,7075,7075
,01-02-2025,400,Other,7050,7125,7085
,01-03-2025,400,Other,7050,7125,7100
,01-04-2025,450,Other,7050,7125,7100
,01-06-2025,450,Other,7050,7125,7100
,01-07-2025,450,Other,7150,7150,7150
,01-08-2025,450,Other,7200,7200,7200
,01-09-2025,430,Other,7200,7200,7200
,01-10-2025,430,Other,7200,7200,7200
,01-11-2025,440,Other,7200,7200,7200
,01/13/2025,440,Other,7200,7200,7200
,01/14/2025,430,Other,7200,7421,7250
,01/15/2025,410,Other,7200,7421,7250
,01/16/2025,430,Other,7200,7421,7250
,01/18/2025,460,Other,7200,7421,7250
,01/20/2025,420,Other,7200,7421,7250
,01/21/2025,410,Other,7200,7421,7250
,01/22/2025,420,Other,7200,7421,7250
,01/23/2025,440,Other,7125,7421,7175
,01/24/2025,400,Other,7125,7421,7175
,01/25/2025,510,Other,7100,7150,7125
,01/27/2025,415,Other,7000,7421,7050
,01/28/2025,400,Other,7000,7421,7050
,01/29/2025,420,Other,7000,7421,7050
,01/30/2025,460,Other,7000,7421,7050
,01/31/2025,400,Other,6950,7421,7000
Shantilal Jain Agro,01/31/2025,10.15,Other,6065,6165,6115
Shri Gajanan Maharaj Khajagi Krushi Utpanna Bazar,01/24/2025,7.93,Other,7250,7630,7476
Sindi(Selu),01-01-2025,171,Other,7050,7471,7200
,01-02-2025,160.2,Other,7100,7471,7220
,01-03-2025,196,Other,7150,7471,7265
,01-04-2025,176,Other,7175,7300,7250
,01-06-2025,341,Other,7200,7421,7395
,01-07-2025,311,Other,7200,7421,7385
,01-08-2025,266.8,Other,7175,7421,7380
,01-09-2025,331.5,Other,7175,7421,7350
,01-10-2025,266.5,Other,7250,7421,7380
,01-11-2025,200,Other,7150,7355,7300
,01/13/2025,349.1,Other,7250,7421,7395
,01/14/2025,170,Other,7250,7390,7300
,01/15/2025,210,Other,7225,7421,7380
,01/16/2025,186.5,Other,7200,7421,7355
,01/17/2025,134,Other,7150,7421,7335
,01/18/2025,181,Other,7100,7325,7300
,01/20/2025,280,Other,7170,7421,7330
,01/21/2025,202.8,Other,7150,7471,7300
,01/22/2025,247.4,Other,7175,7471,7315
,01/23/2025,278.5,Other,7175,7471,7315
,01/24/2025,291.9,Other,7175,7421,7280
,01/25/2025,226.9,Other,7100,7280,7150
,01/27/2025,322.1,Other,7175,7421,7280
,01/28/2025,246.3,Other,7050,7421,7205
,01/29/2025,377,Other,7050,7421,7175
,01/30/2025,294,Other,7050,7421,7175
,01/31/2025,260,Other,7000,7421,7150
Sironcha,01-08-2025,8,Other,6700,6900,6850
,01/14/2025,10,Other,6600,6800,6700
,01/15/2025,70.8,Other,6750,6900,6800
,01/16/2025,28.8,Other,6700,6900,6800
,01/17/2025,10,Other,6600,6800,6700
,01/18/2025,46.5,Other,6700,6900,6800
,01/22/2025,10,Other,6700,6900,6800
Sonpeth,01-01-2025,36.7,Other,6850,7000,6950
,01-03-2025,33.3,Other,6800,7000,6900
,01-04-2025,33.3,Other,6800,7000,6900
,01-05-2025,38.7,Other,6900,7100,7000
,01-08-2025,52.5,Other,6900,7100,7050
,01-09-2025,64.6,Other,6600,7200,7100
,01-10-2025,62.5,Other,6600,7200,7050
,01-11-2025,54,Other,6600,7200,7100
,01-12-2025,53.3,Other,6600,7200,7050
,01/15/2025,33.9,Other,6800,7100,7050
,01/17/2025,62.7,Other,6700,7200,7100
,01/18/2025,53.7,Other,6800,7200,7100
,01/19/2025,68.9,Other,6800,7200,7100
,01/20/2025,68.9,Other,6900,7120,7050
,01/23/2025,61.7,Other,7125,7220,7150
,01/24/2025,59.3,Other,6800,7120,7050
,01/25/2025,51.6,Other,7125,7200,7170
,01/29/2025,48.7,Other,6950,7120,7050
,01/31/2025,47.8,Other,6900,7110,7050
Umared,01-01-2025,74.9,Desi,7000,7100,7050
,01-02-2025,84.8,Desi,6960,7070,7020
,01-03-2025,78.2,Desi,7000,7060,7030
,01-04-2025,90.9,Desi,6980,7100,7050
,01-06-2025,69.9,Desi,7000,7140,7050
,01-07-2025,89.6,Desi,7000,7200,7140
,01-09-2025,91.3,Desi,7000,7150,7100
,01-10-2025,78.1,Desi,7000,7150,7100
,01-11-2025,74,Desi,7000,7170,7100
,01/13/2025,85.5,Desi,6950,7170,7100
,01/14/2025,94.8,Desi,7000,7170,7100
,01/15/2025,83,Desi,7000,7160,7080
,01/16/2025,83.6,Desi,7000,7160,7060
,01/17/2025,66,Desi,6900,7110,7050
,01/18/2025,56.3,Desi,7000,7150,7080
,01/20/2025,80.5,Desi,7000,7150,7100
,01/21/2025,94.9,Desi,7000,7160,7080
,01/22/2025,99.6,Desi,7000,7160,7080
,01/23/2025,77.5,Desi,7000,7130,7060
,01/24/2025,88.1,Desi,7000,7100,7050
,01/25/2025,87.4,Desi,7000,7080,7040
,01/27/2025,90.7,Desi,6900,7040,7000
,01/28/2025,90.8,Desi,6870,7020,6950
,01/29/2025,64.6,Desi,6800,6950,6900
,01/30/2025,66.5,Desi,6640,6970,6800
,01/31/2025,78.1,Desi,6760,6960,6900
Vadvani,01-01-2025,0.6,Other,7000,7000,7000
,01-02-2025,2,Other,6700,6950,6940
,01-03-2025,239.6,Other,7221,7421,7321
,01-04-2025,683,Other,13,7100,7050
,01-05-2025,0.5,Other,7100,7100,7100
,01-06-2025,0.6,Other,7050,7050,7050
,01-08-2025,3.5,Other,6800,7150,7100
,01-09-2025,0.3,Other,7100,7100,7100
,01-10-2025,56.2,Other,7221,7421,7321
,01-11-2025,4.2,Other,7000,7195,7150
,01-12-2025,3.7,Other,7000,7150,7135
,01/13/2025,7.1,Other,7100,7195,7150
,01/14/2025,4.7,Other,6900,7190,7140
,01/15/2025,3.8,Other,7000,7150,7125
,01/16/2025,3.7,Other,7000,7150,7125
,01/17/2025,21.3,Other,7221,7421,7321
,01/18/2025,3.8,Other,7100,7195,7185
,01/19/2025,8.2,Other,7125,7200,7180
,01/21/2025,9,Other,7090,7195,7170
,01/23/2025,14.1,Other,7105,7195,7150
,01/24/2025,33.2,Other,7125,7421,7225
,01/25/2025,10.7,Other,6800,7195,7150
,01/26/2025,7.7,Other,7100,7190,7155
,01/27/2025,7.1,Other,7125,7200,7170
,01/28/2025,7,Other,7050,7190,7150
,01/29/2025,4.1,Other,7010,7150,7125
,01/31/2025,4.2,Other,7000,7090,7050
Vani,01-01-2025,957.8,Desi,7171,7471,7396
,01-02-2025,998.9,Desi,7171,7471,7395
,01-03-2025,992.9,Desi,7171,7471,7397
,01-06-2025,856.5,Desi,7124,7421,7396
,01-07-2025,672.2,Desi,7124,7421,7385
,01-08-2025,647.7,Desi,7124,7421,7398
,01-09-2025,647.2,Desi,7124,7421,7376
,01-10-2025,635.5,Desi,7124,7421,7389
,01/16/2025,492.5,Desi,7121,7421,7326
,01/17/2025,532,Desi,7121,7421,7365
,01/20/2025,502.2,Desi,7121,7421,7376
,01/21/2025,522.9,Desi,7124,7421,7370
,01/22/2025,509.9,Desi,7124,7421,7370
,01/23/2025,583.5,Desi,7124,7421,7378
,01/24/2025,700,Desi,7124,7421,7400
,01/29/2025,827.5,Desi,7124,7421,7375
,01/30/2025,856.6,Desi,7124,7421,7391
,01/31/2025,777.9,Desi,7124,7421,7375
Varora,01-01-2025,264.7,Desi,6700,7200,6900
,01-02-2025,185.3,Desi,6800,7150,6900
,01-03-2025,194.7,Desi,7000,7171,7080
,01-05-2025,186.7,Desi,6800,7200,7000
,01-06-2025,200.8,Desi,6700,7211,7000
,01-07-2025,158.2,Desi,6850,7200,7100
,01-08-2025,258.5,Desi,6800,7211,7000
,01-09-2025,259.4,Desi,6700,7200,7000
,01-10-2025,292.6,Desi,6500,7200,7000
,01-11-2025,217.9,Desi,6800,7200,7000
,01-12-2025,132.5,Desi,6800,7200,7000
,01/13/2025,275.5,Desi,6750,7200,7000
,01/14/2025,237.9,Desi,6600,7200,7000
,01/15/2025,152.5,Desi,6750,7200,7000
,01/16/2025,182.1,Desi,6800,7200,7000
,01/17/2025,120.1,Desi,6400,7170,6900
,01/18/2025,101.2,Desi,6800,7175,7000
,01/19/2025,92.9,Desi,6500,7171,7000
,01/20/2025,135.4,Desi,6650,7200,6900
,01/22/2025,166.3,Desi,6600,7120,7000
,,,Other,7121,7160,7140
,01/23/2025,214.8,Desi,6600,7120,6900
,,,Other,7121,7150,7140
,01/24/2025,206.6,Desi,6600,7120,6900
,01/25/2025,116.9,Desi,6600,7100,6900
,01/26/2025,78.8,Desi,6550,7100,6800
,01/27/2025,140.3,Desi,6750,7120,6900
,,,Other,7121,7125,7123
,01/28/2025,218.5,Desi,6500,7050,6900
,01/29/2025,179,Desi,6200,7020,6900
,,,Other,7121,7150,7140
,01/30/2025,211.9,Desi,6700,7035,6900
,01/31/2025,275.1,Desi,6200,7051,6800
Wardha,01-01-2025,522.5,Other,6825,7471,7220
,01-02-2025,480,Other,6800,7471,7220
,01-03-2025,512.5,Other,6750,7471,7220
,01-07-2025,415,Other,7050,7421,7300
,01-08-2025,247.5,Other,6900,7421,7170
,01-09-2025,280,Other,6875,7421,7170
,01-10-2025,147.5,Other,6825,7421,7275
,01/13/2025,195,Other,6950,7421,7270
,01/14/2025,102.5,Other,6825,7250,7125
,01/15/2025,295,Other,6875,7421,7250
,01/16/2025,225,Other,6825,7421,7250
,01/17/2025,295,Other,6850,7421,7250
,01/23/2025,302.5,Other,6750,7421,7240
,01/24/2025,315,Other,6725,7421,7250
,01/27/2025,245,Other,6725,7421,7150
,01/28/2025,465,Other,6850,7421,7170
,01/30/2025,445,Other,6725,7100,6890
,,,Other,7170,7421,7250
Yawal,01-02-2025,19.7,Other,6500,6690,6610
,01-07-2025,9.1,Other,6500,6700,6610
,01-08-2025,8,Other,6520,6700,6610
,01-09-2025,35.5,Other,6520,6700,6620
,01-11-2025,3.8,Other,6520,6700,6610
,01-12-2025,21.5,Other,6520,6750,6630
,01/15/2025,13.2,Other,6520,6750,6610
,01/16/2025,9.3,Other,6520,6750,6610
,01/17/2025,0.5,Other,6550,6790,6630
,01/23/2025,8.2,Other,6550,6790,6650
,01/24/2025,3.1,Other,6550,6790,6630
,01/29/2025,11,Other,6570,6790,6650
ZariZamini,01-01-2025,632.5,Other,7172,7471,7310
,01-02-2025,530.3,Other,7300,7571,7410
,01-11-2025,29.8,Other,6700,7140,7050
,01/14/2025,10.5,Other,6500,7125,6950
,01/17/2025,355.5,Other,7421,7421,7421
,01/18/2025,41.6,Other,7170,7170,7170
,01/19/2025,4.5,Other,7150,7150,7150
,01/24/2025,203.4,Other,7421,7421,7421
,01/25/2025,101,Other,4892,4892,4892
ACF Agro Marketing,02-11-2025,66.52,Other,6600,6700,6627
,02-12-2025,32.58,Other,6700,6800,6750
,02/13/2025,78.8,Other,6600,6700,6628
,02/14/2025,129.43,Other,6700,6800,6757
,02/18/2025,146.59,Other,6600,6700,6655
,02/21/2025,142.46,Other,6600,6700,6639
,02/22/2025,156.96,Other,6600,6700,6645
,02/23/2025,263.32,Other,6500,6600,6573
,02/26/2025,166.52,Other,6500,6600,6504
Akhadabalapur,02/13/2025,2.2,Desi,7000,7400,7200
,02/14/2025,4.3,Desi,7200,7600,7400
,02/19/2025,4.8,Desi,7000,7300,7150
Akola,02-01-2025,188.6,Desi,7421,7435,7428
,02/25/2025,54.2,Desi,7421,7421,7421
,02/27/2025,60,Desi,7421,7421,7421
,02/28/2025,41,Desi,7421,7421,7421
Akot,02-03-2025,161,"H-4(A)
27mm FIne",7150,7630,7600
,02-04-2025,76,"H-4(A)
27mm FIne",7150,7580,7500
Amarawati,02-01-2025,9.5,Other,7100,7425,7262
,02-03-2025,34,Other,7075,7400,7237
,02-04-2025,9.4,Other,7075,7400,7237
,02-05-2025,9,Other,7050,7375,7212
,02-06-2025,10,Other,7050,7375,7212
,02-07-2025,9.5,Other,7050,7375,7212
,02-08-2025,10.5,Other,7050,7375,7212
,02/13/2025,7.5,Other,7100,7425,7262
,02/14/2025,9,Other,7100,7425,7262
,02/15/2025,10,Other,7050,7400,7225
,02/17/2025,10.5,Other,7100,7425,7262
,02/18/2025,9.4,Other,7100,7425,7262
,02/20/2025,10,Other,7150,7475,7312
,02/21/2025,8.5,Other,7150,7475,7312
,02/22/2025,9.4,Other,7125,7450,7287
,02/24/2025,10.5,Other,7125,7450,7287
,02/25/2025,10,Other,7100,7425,7262
,02/27/2025,9.4,Other,7050,7400,7225
,02/28/2025,7.9,Other,7075,7400,7237
Arvi,02-01-2025,655.8,"H-4(A)
27mm FIne",7050,7100,7080
,02-02-2025,604.2,"H-4(A)
27mm FIne",7000,7050,7030
,02-03-2025,235.4,"H-4(A)
27mm FIne",7000,7050,7030
,02-04-2025,236.8,"H-4(A)
27mm FIne",7000,7050,7020
,02-05-2025,245.8,"H-4(A)
27mm FIne",7000,7050,7020
,02-06-2025,230.9,"H-4(A)
27mm FIne",7000,7050,7020
,02-07-2025,251.9,"H-4(A)
27mm FIne",7000,7080,7030
,02-12-2025,299.6,"H-4(A)
27mm FIne",7000,7060,7030
,02/13/2025,288.9,"H-4(A)
27mm FIne",7000,7050,7020
,02/14/2025,293.6,"H-4(A)
27mm FIne",7050,7080,7060
,02/15/2025,243.3,"H-4(A)
27mm FIne",7000,7090,7050
,02/16/2025,188,"H-4(A)
27mm FIne",7000,7100,7050
,02/17/2025,266.5,"H-4(A)
27mm FIne",7000,7080,7060
,02/20/2025,230.5,"H-4(A)
27mm FIne",7000,7100,7050
,02/21/2025,215.6,"H-4(A)
27mm FIne",7000,7110,7050
,02/22/2025,202.2,"H-4(A)
27mm FIne",7000,7100,7050
,02/23/2025,190,"H-4(A)
27mm FIne",7000,7090,7040
,02/24/2025,214.6,"H-4(A)
27mm FIne",7121,7150,7130
,02/26/2025,150.8,"H-4(A)
27mm FIne",7000,7120,7080
,02/27/2025,221.3,"H-4(A)
27mm FIne",7000,7100,7090
,02/28/2025,263.5,"H-4(A)
27mm FIne",7000,7110,7080
Baramati,02-01-2025,0.6,Other,4000,6500,6400
,02-04-2025,0.5,Other,5800,5800,5800
,02/25/2025,0.7,Other,4000,5800,5500
Barshi Takli,02-01-2025,550,Other,7421,7421,7421
,02-03-2025,500,Other,7421,7421,7421
,02-04-2025,300,Other,7421,7421,7421
,02-12-2025,300,Other,7421,7421,7421
,02/13/2025,325,Other,7421,7421,7421
,02/17/2025,370,Other,7421,7421,7421
,02/24/2025,750,Other,7421,7421,7421
,02/25/2025,500,Other,7421,7421,7421
,02/27/2025,600,Other,7421,7421,7421
,02/28/2025,975,Other,7421,7421,7421
Bhadrawati,02-01-2025,32.6,Other,6500,6950,6725
,02-02-2025,25.6,Other,6500,6975,6737
,02-03-2025,87.2,Other,6500,6975,6737
,02-04-2025,30.6,Other,6200,7000,6600
,02-05-2025,28.2,Other,6500,7000,6750
,02-06-2025,27.3,Other,6400,6975,6687
,02-07-2025,35.6,Other,6400,6950,6680
,02-08-2025,36.9,Other,6500,7000,6750
,02/13/2025,42.7,Other,6100,7035,6568
,02/14/2025,39.5,Other,6450,7035,6742
,02/15/2025,49.8,Other,6550,7050,6800
,02/17/2025,21.3,Other,6800,7040,6900
,02/18/2025,46.5,Other,6200,7050,6625
,02/20/2025,38.9,Other,6200,7100,6650
,02/21/2025,42.1,Other,6400,7100,6750
,02/22/2025,41.6,Other,6500,7150,6825
,02/24/2025,33.1,Other,6400,7150,6775
,02/25/2025,26,Other,6100,7050,6575
,02/27/2025,0.6,Other,6500,6500,6500
,02/28/2025,11.9,Other,6530,6530,6530
Bhiwapur,02-02-2025,219.9,Other,6800,6910,6855
,02-05-2025,55,Other,6800,7010,6905
,02-06-2025,60,Other,6800,7025,6912
,02/13/2025,70.3,Other,6850,7100,6975
,02/16/2025,64.8,Other,6600,7025,6812
,02/19/2025,63.1,Other,6800,7160,6980
,02/20/2025,50.5,Other,6700,7050,6875
,02/23/2025,89.6,Other,6800,7100,6950
,02/26/2025,53.5,Other,6800,7100,6950
,02/27/2025,40.1,Other,6800,7050,6925
Cottoncity Agro Foods Private Ltd,02-03-2025,37.21,Other,6700,7000,6885
,02-04-2025,30.67,Other,6600,6900,6695
,02-05-2025,27.88,Other,6600,7000,6805
,02-06-2025,14.46,Other,6600,7000,6850
,02-10-2025,15.6,Other,6550,7000,6855
,02-12-2025,54.53,Other,6500,7125,6895
,02/13/2025,16.08,Other,6700,7125,7005
,02/14/2025,22.87,Other,6600,7100,6890
,02/20/2025,12.34,Other,6800,7100,6975
,02/21/2025,28.56,Other,6600,7150,6905
,02/27/2025,13.64,Other,6500,7050,6955
,02/28/2025,15.09,Other,6600,7050,6680
Deoulgaon Raja,02-01-2025,60,Desi,6900,7160,7000
,02-03-2025,120,Desi,7000,7195,7100
,02-04-2025,60,Desi,6600,7145,7075
,02-05-2025,80,Desi,6900,7150,7050
,02-07-2025,120,Desi,7000,7180,7100
,02-08-2025,100,Desi,6950,7190,7100
,02/13/2025,120,Desi,7000,7235,7100
,02/14/2025,120,Desi,7000,7275,7100
,02/15/2025,90,Desi,7000,7200,7100
,02/17/2025,100,Desi,7000,7280,7100
,02/18/2025,80,Desi,7000,7160,7100
,02/19/2025,60,Desi,7000,7130,7050
,02/20/2025,120,Desi,7000,7280,7150
,02/21/2025,120,Desi,7100,7305,7200
,02/22/2025,100,Desi,7100,7330,7200
,02/24/2025,120,Desi,7050,7310,7200
,02/25/2025,120,Desi,7000,7310,7200
,02/27/2025,80,Desi,7000,7320,7200
,02/28/2025,50,Desi,7000,7340,7200
Deulgaon Raja Balaji Agro Marketing Private Market,02-05-2025,0.88,Other,6950,6950,6950
,02-06-2025,8.14,Other,7000,7050,7016
,02-11-2025,35.62,Other,6891,7125,6997
,02/13/2025,37.03,Other,6750,7150,7050
,02/14/2025,55.95,Other,6814,7200,7031
,02/15/2025,33.81,Other,6775,7167,6990
,02/16/2025,29.87,Other,6801,7137,7052
,02/17/2025,60.13,Other,6900,7250,7060
,02/19/2025,87.67,Other,6825,7211,6964
,02/20/2025,1.31,Other,7175,7200,7190
,02/21/2025,97.64,Other,6883,7175,7020
,02/22/2025,38.4,Other,6211,7200,6938
,02/23/2025,11.84,Other,6800,7111,7072
,02/24/2025,15.24,Other,6985,7075,7015
,02/28/2025,74.73,Other,6300,7211,7084
Dhamngaon- Railway,02/15/2025,120,LRA,7400,7450,7400
,02/17/2025,70,LRA,7050,7100,7060
,,,LRA,7121,7150,7130
,02/18/2025,89,LRA,6500,6800,6700
,,,LRA,7121,7130,7125
,02/21/2025,90,LRA,7121,7150,7130
,02/22/2025,80,LRA,7121,7125,7122
,02/27/2025,300,LRA,7121,7413,7350
Dharni,02-07-2025,25,Other,6800,6900,6850
Fulmbri,02-03-2025,280,Other,7150,7550,7221
,02-04-2025,54.1,Other,7150,7550,7221
,02-06-2025,51.7,Other,7150,7550,7300
,02-07-2025,60.4,Other,7175,7500,7300
Ghatanji,02-03-2025,210,LRA,6800,7035,6900
,02-04-2025,180,LRA,6800,7105,7000
,02-05-2025,170,LRA,6800,7100,7000
,02-06-2025,160,LRA,6800,7100,7000
,02-07-2025,195,LRA,6800,7100,7000
,02/24/2025,250,LRA,6800,7100,7000
,02/27/2025,220,LRA,6800,7100,7000
,02/28/2025,290,LRA,6850,7100,7000
Hari Har Khajagi Bazar Parisar,02-01-2025,260,LRA,6000,7100,7004
,02-02-2025,184.02,LRA,6000,7100,6987
,02-03-2025,258.33,LRA,6000,7125,6997
,02-04-2025,261.48,LRA,5900,7150,7015
